Ticker,Model,Month-Year,Index,Actual,Prediction,Prob_Class_0,Prob_Class_1,Correct
LM8,lstm,2022-11-01,0,1,1,0.45148644,0.54851353,1
LM8,lstm,2022-12-01,1,1,1,0.4512107,0.54878926,1
LM8,lstm,2023-01-01,2,1,1,0.44771713,0.55228287,1
LM8,lstm,2023-02-01,3,1,1,0.44724408,0.55275595,1
LM8,lstm,2023-03-01,4,1,1,0.448398,0.551602,1
LM8,lstm,2023-04-01,5,1,1,0.45066312,0.54933685,1
LM8,lstm,2023-05-01,6,1,1,0.45327392,0.54672605,1
LM8,lstm,2023-06-01,7,1,1,0.45446962,0.5455303,1
LM8,lstm,2023-07-01,8,1,1,0.4550135,0.5449864,1
LM8,lstm,2023-08-01,9,1,1,0.4655066,0.5344934,1
LM8,lstm,2023-09-01,10,1,1,0.4756947,0.5243053,1
LM8,lstm,2023-10-01,11,1,1,0.48091853,0.5190815,1
LM8,lstm,2023-11-01,12,1,1,0.4754131,0.52458686,1
LM8,lstm,2023-12-01,13,1,1,0.47445977,0.52554023,1
LM8,lstm,2024-01-01,14,1,1,0.47245064,0.5275494,1
LM8,lstm,2024-02-01,15,1,1,0.46154845,0.53845155,1
LM8,lstm,2024-03-01,16,1,1,0.46024016,0.5397598,1
LM8,lstm,2024-04-01,17,1,1,0.45894247,0.5410575,1
LM8,lstm,2024-05-01,18,1,1,0.45983595,0.5401641,1
LM8,lstm,2024-06-01,19,1,1,0.46065456,0.53934544,1
LM8,lstm,2024-07-01,20,1,1,0.45972383,0.54027617,1
LM8,lstm,2024-08-01,21,1,1,0.46637315,0.53362685,1
LM8,lstm,2024-09-01,22,1,1,0.47470313,0.5252968,1
LM8,lstm,2024-10-01,23,1,1,0.47514433,0.5248556,1
LM8,lstm,2024-11-01,24,1,1,0.48022515,0.51977485,1
LM8,lstm,2024-12-01,25,1,1,0.47388515,0.5261148,1
LM8,lstm,2025-01-01,26,1,1,0.4712681,0.5287319,1
LM8,lstm,2025-02-01,27,1,1,0.470905,0.52909505,1
LM8,lstm,2025-03-01,28,0,1,0.4694522,0.53054774,0
LO5,svm,2022-11-01,0,0,0,0.9991698283,0.0008301717,1
LO5,svm,2022-12-01,1,0,0,0.9992909062,0.0007090938,1
LO5,svm,2023-01-01,2,0,0,0.9993844467,0.0006155533,1
LO5,svm,2023-02-01,3,0,0,0.9994824157,0.0005175843,1
LO5,svm,2023-03-01,4,0,0,0.9995840605,0.0004159395,1
LO5,svm,2023-04-01,5,0,0,0.9996493856,0.0003506144,1
LO5,svm,2023-05-01,6,0,0,0.9997056844,0.0002943156,1
LO5,svm,2023-06-01,7,0,0,0.9997104589,0.0002895411,1
LO5,svm,2023-07-01,8,0,0,0.9997900425,0.0002099575,1
LO5,svm,2023-08-01,9,1,0,0.9998338822,0.0001661178,0
LO5,svm,2023-09-01,10,1,0,0.9998621617,0.0001378383,0
LO5,svm,2023-10-01,11,1,0,0.9998346293,0.0001653707,0
LO5,svm,2023-11-01,12,1,0,0.9998570357,0.0001429643,0
LO5,svm,2023-12-01,13,1,0,0.9998882922,0.0001117078,0
LO5,svm,2024-01-01,14,0,0,0.9999177675,8.22325e-05,1
LO5,svm,2024-02-01,15,0,0,0.9999343636,6.56364e-05,1
LO5,svm,2024-03-01,16,0,0,0.9999458613,5.41387e-05,1
LO5,svm,2024-04-01,17,0,0,0.9999539696,4.60304e-05,1
LO5,svm,2024-05-01,18,0,0,0.999960589,3.9411e-05,1
LO5,svm,2024-06-01,19,0,0,0.9999652021,3.47979e-05,1
LO5,svm,2024-07-01,20,1,0,0.9999771253,2.28747e-05,0
LO5,svm,2024-08-01,21,1,0,0.9999805,1.95e-05,0
LO5,svm,2024-09-01,22,1,0,0.9999825703,1.74297e-05,0
LO5,svm,2024-10-01,23,1,0,0.9999786313,2.13687e-05,0
LO5,svm,2024-11-01,24,1,0,0.9999774348,2.25652e-05,0
LO5,svm,2024-12-01,25,1,0,0.9999729098,2.70902e-05,0
LO5,svm,2025-01-01,26,1,0,0.9999709324,2.90676e-05,0
LO5,svm,2025-02-01,27,1,0,0.999975017,2.4983e-05,0
LO5,svm,2025-03-01,28,0,0,0.9999764213,2.35787e-05,1
LSS,lstm,2022-11-01,0,0,1,0.038338937,0.9616611,0
LSS,lstm,2022-12-01,1,0,0,0.8274912,0.1725088,1
LSS,lstm,2023-01-01,2,0,0,0.99137974,0.00862029,1
LSS,lstm,2023-02-01,3,0,0,0.9968321,0.003167954,1
LSS,lstm,2023-03-01,4,0,0,0.9968754,0.003124608,1
LSS,lstm,2023-04-01,5,0,0,0.9827188,0.017281184,1
LSS,lstm,2023-05-01,6,0,0,0.9983308,0.0016692557,1
LSS,lstm,2023-06-01,7,0,0,0.99983203,0.0001679118,1
LSS,lstm,2023-07-01,8,0,0,0.99987686,0.0001230701,1
LSS,lstm,2023-08-01,9,0,0,0.99989295,0.000107087,1
LSS,lstm,2023-09-01,10,0,0,0.9998945,0.0001054559,1
LSS,lstm,2023-10-01,11,0,0,0.99988484,0.0001151881,1
LSS,lstm,2023-11-01,12,0,0,0.9999043,9.57354e-05,1
LSS,lstm,2023-12-01,13,0,0,0.9999198,8.0238e-05,1
LSS,lstm,2024-01-01,14,0,0,0.9992105,0.0007895142,1
LSS,lstm,2024-02-01,15,0,0,0.99081826,0.00918174,1
LSS,lstm,2024-03-01,16,0,0,0.99498546,0.005014512,1
LSS,lstm,2024-04-01,17,0,0,0.9944642,0.005535776,1
LSS,lstm,2024-05-01,18,0,0,0.9867302,0.013269835,1
LSS,lstm,2024-06-01,19,0,0,0.9912006,0.008799394,1
LSS,lstm,2024-07-01,20,0,0,0.9131708,0.08682919,1
LSS,lstm,2024-08-01,21,0,0,0.8642294,0.13577066,1
LSS,lstm,2024-09-01,22,1,1,0.08291651,0.91708344,1
LSS,lstm,2024-10-01,23,1,1,0.11361575,0.8863843,1
LSS,lstm,2024-11-01,24,1,1,0.0020345964,0.99796546,1
LSS,lstm,2024-12-01,25,1,1,0.0004061607,0.9995938,1
LSS,lstm,2025-01-01,26,1,1,0.0002805954,0.99971944,1
LSS,lstm,2025-02-01,27,1,1,0.0003592207,0.9996408,1
LSS,lstm,2025-03-01,28,0,1,0.0003079943,0.9996921,0
LTC,svm,2022-11-01,0,0,0,0.9804850405,0.0195149595,1
LTC,svm,2022-12-01,1,0,0,0.9816507098,0.0183492902,1
LTC,svm,2023-01-01,2,0,0,0.9821326994,0.0178673006,1
LTC,svm,2023-02-01,3,0,0,0.9824133812,0.0175866188,1
LTC,svm,2023-03-01,4,0,0,0.9824633215,0.0175366785,1
LTC,svm,2023-04-01,5,0,0,0.9824915608,0.0175084392,1
LTC,svm,2023-05-01,6,0,0,0.9825107516,0.0174892484,1
LTC,svm,2023-06-01,7,0,0,0.9825193604,0.0174806396,1
LTC,svm,2023-07-01,8,0,0,0.9825192687,0.0174807313,1
LTC,svm,2023-08-01,9,0,0,0.9825048107,0.0174951893,1
LTC,svm,2023-09-01,10,0,0,0.9824896568,0.0175103432,1
LTC,svm,2023-10-01,11,1,0,0.9824550412,0.0175449588,0
LTC,svm,2023-11-01,12,1,0,0.9823948386,0.0176051614,0
LTC,svm,2023-12-01,13,0,0,0.9823266274,0.0176733726,1
LTC,svm,2024-01-01,14,1,0,0.9822687304,0.0177312696,0
LTC,svm,2024-02-01,15,1,0,0.9817980276,0.0182019724,0
LTC,svm,2024-03-01,16,1,0,0.9810178268,0.0189821732,0
LTC,svm,2024-04-01,17,1,0,0.9773664782,0.0226335218,0
LTC,svm,2024-05-01,18,0,0,0.9558737524,0.0441262476,1
LTC,svm,2024-06-01,19,0,0,0.9490775238,0.0509224762,1
LTC,svm,2024-07-01,20,0,0,0.9719241127,0.0280758873,1
LTC,svm,2024-08-01,21,0,0,0.982868247,0.017131753,1
LTC,svm,2024-09-01,22,1,0,0.9830980228,0.0169019772,0
LTC,svm,2024-10-01,23,1,0,0.9828014967,0.0171985033,0
LTC,svm,2024-11-01,24,1,0,0.9826290508,0.0173709492,0
LTC,svm,2024-12-01,25,1,0,0.9825959012,0.0174040988,0
LTC,svm,2025-01-01,26,1,0,0.9825903647,0.0174096353,0
LTC,svm,2025-02-01,27,1,0,0.9825874855,0.0174125145,0
LTC,svm,2025-03-01,28,0,0,0.9825873993,0.0174126007,1
LUT,lstm,2022-11-01,0,0,0,0.7391996,0.26080042,1
LUT,lstm,2022-12-01,1,0,0,0.7334975,0.26650253,1
LUT,lstm,2023-01-01,2,0,0,0.7258555,0.2741444,1
LUT,lstm,2023-02-01,3,0,0,0.7141855,0.28581452,1
LUT,lstm,2023-03-01,4,0,0,0.69646055,0.30353945,1
LUT,lstm,2023-04-01,5,0,0,0.66392493,0.33607504,1
LUT,lstm,2023-05-01,6,0,0,0.5943598,0.40564018,1
LUT,lstm,2023-06-01,7,0,0,0.5398585,0.4601415,1
LUT,lstm,2023-07-01,8,0,0,0.50237894,0.49762106,1
LUT,lstm,2023-08-01,9,0,1,0.48572966,0.51427025,0
LUT,lstm,2023-09-01,10,0,1,0.4912043,0.50879574,0
LUT,lstm,2023-10-01,11,0,0,0.51448274,0.48551723,1
LUT,lstm,2023-11-01,12,0,0,0.531184,0.46881598,1
LUT,lstm,2023-12-01,13,0,0,0.5253176,0.47468236,1
LUT,lstm,2024-01-01,14,0,0,0.5134968,0.48650315,1
LUT,lstm,2024-02-01,15,1,0,0.50995696,0.49004307,0
LUT,lstm,2024-03-01,16,1,0,0.5173814,0.48261863,0
LUT,lstm,2024-04-01,17,0,0,0.514793,0.48520705,1
LUT,lstm,2024-05-01,18,0,0,0.51573485,0.4842651,1
LUT,lstm,2024-06-01,19,1,1,0.49598807,0.504012,1
LUT,lstm,2024-07-01,20,1,1,0.49390286,0.5060971,1
LUT,lstm,2024-08-01,21,0,0,0.5034245,0.49657547,1
LUT,lstm,2024-09-01,22,0,0,0.5243369,0.47566307,1
LUT,lstm,2024-10-01,23,0,0,0.5212579,0.47874218,1
LUT,lstm,2024-11-01,24,0,0,0.51416063,0.48583937,1
LUT,lstm,2024-12-01,25,0,0,0.5045584,0.49544162,1
LUT,lstm,2025-01-01,26,0,0,0.5144186,0.4855814,1
LUT,lstm,2025-02-01,27,0,0,0.51047397,0.4895261,1
LUT,lstm,2025-03-01,28,0,0,0.5034508,0.4965492,1
MAC,transformer,2022-11-01,0,1,0,0.50363517,0.49636477,0
MAC,transformer,2022-12-01,1,1,1,0.49920893,0.500791,1
MAC,transformer,2023-01-01,2,1,1,0.48775885,0.5122412,1
MAC,transformer,2023-02-01,3,1,1,0.48567188,0.5143281,1
MAC,transformer,2023-03-01,4,1,1,0.4837795,0.51622045,1
MAC,transformer,2023-04-01,5,1,1,0.47443268,0.5255673,1
MAC,transformer,2023-05-01,6,1,1,0.4679039,0.532096,1
MAC,transformer,2023-06-01,7,1,1,0.47513658,0.52486336,1
MAC,transformer,2023-07-01,8,1,1,0.44939494,0.55060506,1
MAC,transformer,2023-08-01,9,1,1,0.46306837,0.53693163,1
MAC,transformer,2023-09-01,10,1,1,0.46392578,0.5360742,1
MAC,transformer,2023-10-01,11,1,1,0.45984954,0.5401505,1
MAC,transformer,2023-11-01,12,1,1,0.45501432,0.54498565,1
MAC,transformer,2023-12-01,13,0,1,0.44289103,0.55710894,0
MAC,transformer,2024-01-01,14,0,1,0.487038,0.51296204,0
MAC,transformer,2024-02-01,15,0,1,0.4746835,0.5253165,0
MAC,transformer,2024-03-01,16,0,1,0.47942477,0.5205753,0
MAC,transformer,2024-04-01,17,0,1,0.4872719,0.51272815,0
MAC,transformer,2024-05-01,18,0,1,0.4894734,0.51052654,0
MAC,transformer,2024-06-01,19,0,1,0.48346534,0.5165347,0
MAC,transformer,2024-07-01,20,0,0,0.5000472,0.49995285,1
MAC,transformer,2024-08-01,21,0,1,0.49575824,0.50424176,0
MAC,transformer,2024-09-01,22,0,0,0.5103889,0.48961112,1
MAC,transformer,2024-10-01,23,0,0,0.50584155,0.49415848,1
MAC,transformer,2024-11-01,24,0,0,0.5097351,0.49026492,1
MAC,transformer,2024-12-01,25,0,0,0.5063671,0.49363294,1
MAC,transformer,2025-01-01,26,0,1,0.4965052,0.5034948,0
MAC,transformer,2025-02-01,27,0,0,0.50158125,0.4984188,1
MAC,transformer,2025-03-01,28,0,1,0.49812058,0.50187945,0
MAS,svm,2022-11-01,0,1,1,0.067712274,0.932287726,1
MAS,svm,2022-12-01,1,1,1,0.075660872,0.924339128,1
MAS,svm,2023-01-01,2,1,1,0.076418795,0.923581205,1
MAS,svm,2023-02-01,3,1,1,0.0869674832,0.9130325168,1
MAS,svm,2023-03-01,4,1,1,0.1022425687,0.8977574313,1
MAS,svm,2023-04-01,5,1,1,0.1120440667,0.8879559333,1
MAS,svm,2023-05-01,6,1,1,0.1211956423,0.8788043577,1
MAS,svm,2023-06-01,7,1,1,0.1153529082,0.8846470918,1
MAS,svm,2023-07-01,8,1,1,0.117643173,0.882356827,1
MAS,svm,2023-08-01,9,1,1,0.1263755291,0.8736244709,1
MAS,svm,2023-09-01,10,1,1,0.1167130951,0.8832869049,1
MAS,svm,2023-10-01,11,1,1,0.1288590113,0.8711409887,1
MAS,svm,2023-11-01,12,1,1,0.1403701429,0.8596298571,1
MAS,svm,2023-12-01,13,1,1,0.1306972715,0.8693027285,1
MAS,svm,2024-01-01,14,1,1,0.1479718594,0.8520281406,1
MAS,svm,2024-02-01,15,1,1,0.1549673224,0.8450326776,1
MAS,svm,2024-03-01,16,1,1,0.1408057046,0.8591942954,1
MAS,svm,2024-04-01,17,1,1,0.1510587329,0.8489412671,1
MAS,svm,2024-05-01,18,1,1,0.1627184928,0.8372815072,1
MAS,svm,2024-06-01,19,1,1,0.1715074411,0.8284925589,1
MAS,svm,2024-07-01,20,1,1,0.1717874866,0.8282125134,1
MAS,svm,2024-08-01,21,1,1,0.1701765057,0.8298234943,1
MAS,svm,2024-09-01,22,1,1,0.1638302596,0.8361697404,1
MAS,svm,2024-10-01,23,1,1,0.1542906858,0.8457093142,1
MAS,svm,2024-11-01,24,1,1,0.1513202319,0.8486797681,1
MAS,svm,2024-12-01,25,1,1,0.1545331508,0.8454668492,1
MAS,svm,2025-01-01,26,1,1,0.1549331848,0.8450668152,1
MAS,svm,2025-02-01,27,1,1,0.1577424432,0.8422575568,1
MAS,svm,2025-03-01,28,0,1,0.1666756219,0.8333243781,0
MBB,svm,2022-11-01,0,0,1,1.15179e-05,0.9999884821,0
MBB,svm,2022-12-01,1,0,1,1.3679e-05,0.999986321,0
MBB,svm,2023-01-01,2,0,1,0.0027976643,0.9972023357,0
MBB,svm,2023-02-01,3,0,1,1.06674e-05,0.9999893326,0
MBB,svm,2023-03-01,4,1,1,6.8265e-06,0.9999931735,1
MBB,svm,2023-04-01,5,1,1,1.8588e-06,0.9999981412,1
MBB,svm,2023-05-01,6,1,1,2.787e-07,0.9999997213,1
MBB,svm,2023-06-01,7,1,1,9.52e-08,0.9999999048,1
MBB,svm,2023-07-01,8,1,1,4.91e-08,0.9999999509,1
MBB,svm,2023-08-01,9,1,1,2.516e-07,0.9999997484,1
MBB,svm,2023-09-01,10,1,1,6.047e-07,0.9999993953,1
MBB,svm,2023-10-01,11,1,1,7.758e-07,0.9999992242,1
MBB,svm,2023-11-01,12,1,1,8.728e-07,0.9999991272,1
MBB,svm,2023-12-01,13,1,1,6.318e-07,0.9999993682,1
MBB,svm,2024-01-01,14,1,1,1.902e-07,0.9999998098,1
MBB,svm,2024-02-01,15,1,1,4.977e-07,0.9999995023,1
MBB,svm,2024-03-01,16,0,1,7.7843e-06,0.9999922157,0
MBB,svm,2024-04-01,17,1,1,0.00297317,0.99702683,1
MBB,svm,2024-05-01,18,1,1,0.0069106918,0.9930893082,1
MBB,svm,2024-06-01,19,1,1,0.009173935,0.990826065,1
MBB,svm,2024-07-01,20,1,1,1.8178e-05,0.999981822,1
MBB,svm,2024-08-01,21,1,1,1.412e-06,0.999998588,1
MBB,svm,2024-09-01,22,1,1,6.434e-07,0.9999993566,1
MBB,svm,2024-10-01,23,1,1,1.093e-07,0.9999998907,1
MBB,svm,2024-11-01,24,1,1,1.09e-08,0.9999999891,1
MBB,svm,2024-12-01,25,1,1,3.1e-09,0.9999999969,1
MBB,svm,2025-01-01,26,1,1,1.2e-09,0.9999999988,1
MBB,svm,2025-02-01,27,1,1,1e-10,0.9999999999,1
MBB,svm,2025-03-01,28,0,1,0.0,1.0,0
MCC,svm,2022-11-01,0,1,1,0.006763907,0.993236093,1
MCC,svm,2022-12-01,1,1,1,8.4818e-06,0.9999915182,1
MCC,svm,2023-01-01,2,1,1,8.8916e-06,0.9999911084,1
MCC,svm,2023-02-01,3,1,1,4.3027e-06,0.9999956973,1
MCC,svm,2023-03-01,4,1,1,3.2137e-06,0.9999967863,1
MCC,svm,2023-04-01,5,1,1,2.6034e-06,0.9999973966,1
MCC,svm,2023-05-01,6,1,1,3.8596e-06,0.9999961404,1
MCC,svm,2023-06-01,7,1,1,0.0035399131,0.9964600869,1
MCC,svm,2023-07-01,8,1,1,0.0094323217,0.9905676783,1
MCC,svm,2023-08-01,9,1,1,0.0364085816,0.9635914184,1
MCC,svm,2023-09-01,10,1,1,0.0964082214,0.9035917786,1
MCC,svm,2023-10-01,11,1,1,0.2266025807,0.7733974193,1
MCC,svm,2023-11-01,12,1,1,0.3205084489,0.6794915511,1
MCC,svm,2023-12-01,13,1,0,0.6514260988,0.3485739012,0
MCC,svm,2024-01-01,14,1,0,0.7577975655,0.2422024345,0
MCC,svm,2024-02-01,15,1,0,0.6100305488,0.3899694512,0
MCC,svm,2024-03-01,16,1,1,0.1641176268,0.8358823732,1
MCC,svm,2024-04-01,17,1,1,0.0344321621,0.9655678379,1
MCC,svm,2024-05-01,18,1,1,0.0099706203,0.9900293797,1
MCC,svm,2024-06-01,19,1,1,0.003363563,0.996636437,1
MCC,svm,2024-07-01,20,1,1,2.9911e-06,0.9999970089,1
MCC,svm,2024-08-01,21,1,1,7.041e-07,0.9999992959,1
MCC,svm,2024-09-01,22,1,1,2.589e-07,0.9999997411,1
MCC,svm,2024-10-01,23,1,1,6.46e-08,0.9999999354,1
MCC,svm,2024-11-01,24,1,1,5.63e-08,0.9999999437,1
MCC,svm,2024-12-01,25,1,1,4.91e-08,0.9999999509,1
MCC,svm,2025-01-01,26,1,1,1.528e-07,0.9999998472,1
MCC,svm,2025-02-01,27,1,1,6.922e-07,0.9999993078,1
MCC,svm,2025-03-01,28,0,1,1.5403e-06,0.9999984597,0
MCF,lstm,2022-11-01,0,1,1,0.46266648,0.5373335,1
MCF,lstm,2022-12-01,1,1,1,0.45937374,0.5406263,1
MCF,lstm,2023-01-01,2,1,1,0.4554401,0.5445599,1
MCF,lstm,2023-02-01,3,1,1,0.45276958,0.5472304,1
MCF,lstm,2023-03-01,4,1,1,0.45037046,0.5496295,1
MCF,lstm,2023-04-01,5,1,1,0.4498003,0.5501996,1
MCF,lstm,2023-05-01,6,1,1,0.44926473,0.5507353,1
MCF,lstm,2023-06-01,7,1,1,0.4494976,0.5505024,1
MCF,lstm,2023-07-01,8,1,1,0.4506574,0.5493426,1
MCF,lstm,2023-08-01,9,1,1,0.45409653,0.5459035,1
MCF,lstm,2023-09-01,10,1,1,0.46264648,0.5373535,1
MCF,lstm,2023-10-01,11,1,1,0.46828276,0.5317173,1
MCF,lstm,2023-11-01,12,1,1,0.47148612,0.5285139,1
MCF,lstm,2023-12-01,13,1,1,0.47011885,0.5298812,1
MCF,lstm,2024-01-01,14,1,1,0.46363088,0.5363692,1
MCF,lstm,2024-02-01,15,1,1,0.4581518,0.5418481,1
MCF,lstm,2024-03-01,16,1,1,0.45408896,0.5459111,1
MCF,lstm,2024-04-01,17,1,1,0.45687756,0.5431224,1
MCF,lstm,2024-05-01,18,1,1,0.4607507,0.53924936,1
MCF,lstm,2024-06-01,19,1,1,0.4641346,0.53586537,1
MCF,lstm,2024-07-01,20,1,1,0.46659204,0.533408,1
MCF,lstm,2024-08-01,21,1,1,0.46851718,0.5314828,1
MCF,lstm,2024-09-01,22,1,1,0.4658739,0.53412616,1
MCF,lstm,2024-10-01,23,1,1,0.46006012,0.53993994,1
MCF,lstm,2024-11-01,24,1,1,0.45467198,0.5453281,1
MCF,lstm,2024-12-01,25,1,1,0.45015535,0.54984474,1
MCF,lstm,2025-01-01,26,1,1,0.44922632,0.5507737,1
MCF,lstm,2025-02-01,27,1,1,0.44913396,0.55086595,1
MCF,lstm,2025-03-01,28,0,1,0.4504359,0.5495641,0
MCG,svm,2022-11-01,0,0,0,0.5,0.5,1
MCG,svm,2022-12-01,1,0,0,0.5,0.5,1
MCG,svm,2023-01-01,2,0,0,0.5,0.5,1
MCG,svm,2023-02-01,3,0,0,0.5,0.5,1
MCG,svm,2023-03-01,4,0,0,0.5,0.5,1
MCG,svm,2023-04-01,5,0,0,0.5,0.5,1
MCG,svm,2023-05-01,6,0,0,0.5,0.5,1
MCG,svm,2023-06-01,7,0,0,0.5,0.5,1
MCG,svm,2023-07-01,8,0,0,0.5,0.5,1
MCG,svm,2023-08-01,9,0,0,0.5,0.5,1
MCG,svm,2023-09-01,10,1,0,0.5,0.5,0
MCG,svm,2023-10-01,11,1,1,0.5,0.5,1
MCG,svm,2023-11-01,12,1,1,0.5,0.5,1
MCG,svm,2023-12-01,13,1,1,0.5,0.5,1
MCG,svm,2024-01-01,14,1,1,0.5,0.5,1
MCG,svm,2024-02-01,15,1,0,0.5,0.5,0
MCG,svm,2024-03-01,16,1,0,0.5,0.5,0
MCG,svm,2024-04-01,17,1,0,0.5,0.5,0
MCG,svm,2024-05-01,18,1,1,0.5,0.5,1
MCG,svm,2024-06-01,19,1,1,0.5,0.5,1
MCG,svm,2024-07-01,20,1,1,0.5,0.5,1
MCG,svm,2024-08-01,21,1,0,0.5,0.5,0
MCG,svm,2024-09-01,22,1,0,0.5,0.5,0
MCG,svm,2024-10-01,23,1,0,0.5,0.5,0
MCG,svm,2024-11-01,24,1,0,0.5,0.5,0
MCG,svm,2024-12-01,25,1,0,0.5,0.5,0
MCG,svm,2025-01-01,26,1,0,0.5,0.5,0
MCG,svm,2025-02-01,27,1,0,0.5,0.5,0
MCG,svm,2025-03-01,28,0,0,0.5,0.5,1
MCO,svm,2022-11-01,0,0,0,0.9966078613,0.0033921387,1
MCO,svm,2022-12-01,1,0,0,0.9941775087,0.0058224913,1
MCO,svm,2023-01-01,2,0,0,0.9870920004,0.0129079996,1
MCO,svm,2023-02-01,3,0,0,0.974726911,0.025273089,1
MCO,svm,2023-03-01,4,0,0,0.9644508635,0.0355491365,1
MCO,svm,2023-04-01,5,0,0,0.9604920898,0.0395079102,1
MCO,svm,2023-05-01,6,0,0,0.9715111982,0.0284888018,1
MCO,svm,2023-06-01,7,0,0,0.9767557249,0.0232442751,1
MCO,svm,2023-07-01,8,0,0,0.9802946285,0.0197053715,1
MCO,svm,2023-08-01,9,0,0,0.9811688433,0.0188311567,1
MCO,svm,2023-09-01,10,1,0,0.9752719874,0.0247280126,0
MCO,svm,2023-10-01,11,1,0,0.9656200743,0.0343799257,0
MCO,svm,2023-11-01,12,1,0,0.9440540991,0.0559459009,0
MCO,svm,2023-12-01,13,0,0,0.941027088,0.058972912,1
MCO,svm,2024-01-01,14,0,0,0.9779676701,0.0220323299,1
MCO,svm,2024-02-01,15,0,0,0.9972782162,0.0027217838,1
MCO,svm,2024-03-01,16,0,0,0.9999539845,4.60155e-05,1
MCO,svm,2024-04-01,17,0,0,0.9999999,1e-07,1
MCO,svm,2024-05-01,18,0,0,0.9999999,1e-07,1
MCO,svm,2024-06-01,19,0,0,0.9999999,1e-07,1
MCO,svm,2024-07-01,20,0,0,0.9999999,1e-07,1
MCO,svm,2024-08-01,21,0,0,0.9999999,1e-07,1
MCO,svm,2024-09-01,22,0,0,0.9999999,1e-07,1
MCO,svm,2024-10-01,23,0,0,0.9999999,1e-07,1
MCO,svm,2024-11-01,24,0,0,0.9999999,1e-07,1
MCO,svm,2024-12-01,25,0,0,0.9999999,1e-07,1
MCO,svm,2025-01-01,26,0,0,0.9999999,1e-07,1
MCO,svm,2025-02-01,27,0,0,0.9999999,1e-07,1
MCO,svm,2025-03-01,28,0,0,0.9999999,1e-07,1
MCP,svm,2022-11-01,0,1,1,0.0103275732,0.9896724268,1
MCP,svm,2022-12-01,1,1,1,0.0102377808,0.9897622192,1
MCP,svm,2023-01-01,2,1,1,0.0077496776,0.9922503224,1
MCP,svm,2023-02-01,3,1,1,0.0136477178,0.9863522822,1
MCP,svm,2023-03-01,4,1,1,0.0263400041,0.9736599959,1
MCP,svm,2023-04-01,5,1,1,0.0244521811,0.9755478189,1
MCP,svm,2023-05-01,6,1,1,0.0301431911,0.9698568089,1
MCP,svm,2023-06-01,7,1,1,0.0238697572,0.9761302428,1
MCP,svm,2023-07-01,8,1,1,0.0174602982,0.9825397018,1
MCP,svm,2023-08-01,9,1,1,0.0234704154,0.9765295846,1
MCP,svm,2023-09-01,10,1,1,0.0170031985,0.9829968015,1
MCP,svm,2023-10-01,11,1,1,0.0155565974,0.9844434026,1
MCP,svm,2023-11-01,12,1,1,0.0173914047,0.9826085953,1
MCP,svm,2023-12-01,13,1,1,0.0166261837,0.9833738163,1
MCP,svm,2024-01-01,14,1,1,0.0139070928,0.9860929072,1
MCP,svm,2024-02-01,15,1,1,0.0111661824,0.9888338176,1
MCP,svm,2024-03-01,16,1,1,0.0085585535,0.9914414465,1
MCP,svm,2024-04-01,17,1,1,0.0063914536,0.9936085464,1
MCP,svm,2024-05-01,18,1,1,0.0079469168,0.9920530832,1
MCP,svm,2024-06-01,19,1,1,0.0089620235,0.9910379765,1
MCP,svm,2024-07-01,20,1,1,0.0085880407,0.9914119593,1
MCP,svm,2024-08-01,21,1,1,0.0104467997,0.9895532003,1
MCP,svm,2024-09-01,22,1,1,0.0104531878,0.9895468122,1
MCP,svm,2024-10-01,23,1,1,0.0065556022,0.9934443978,1
MCP,svm,2024-11-01,24,1,1,0.0070729748,0.9929270252,1
MCP,svm,2024-12-01,25,1,1,0.0064084098,0.9935915902,1
MCP,svm,2025-01-01,26,1,1,0.0048682525,0.9951317475,1
MCP,svm,2025-02-01,27,1,1,0.0069344699,0.9930655301,1
MCP,svm,2025-03-01,28,0,1,0.0050673008,0.9949326992,0
MDC,svm,2022-11-01,0,0,1,6e-10,0.9999999994,0
MDC,svm,2022-12-01,1,0,1,0.0,1.0,0
MDC,svm,2023-01-01,2,0,1,0.0,1.0,0
MDC,svm,2023-02-01,3,1,1,0.0,1.0,1
MDC,svm,2023-03-01,4,1,1,0.0,1.0,1
MDC,svm,2023-04-01,5,1,1,1e-10,0.9999999999,1
MDC,svm,2023-05-01,6,1,1,1e-10,0.9999999999,1
MDC,svm,2023-06-01,7,1,1,1.3e-09,0.9999999987,1
MDC,svm,2023-07-01,8,1,1,4.5e-09,0.9999999955,1
MDC,svm,2023-08-01,9,1,1,3.24e-08,0.9999999676,1
MDC,svm,2023-09-01,10,1,1,5.5e-09,0.9999999945,1
MDC,svm,2023-10-01,11,1,1,0.0,1.0,1
MDC,svm,2023-11-01,12,1,1,0.0,1.0,1
MDC,svm,2023-12-01,13,1,1,0.0,1.0,1
MDC,svm,2024-01-01,14,1,1,0.0,1.0,1
MDC,svm,2024-02-01,15,1,1,0.0,1.0,1
MDC,svm,2024-03-01,16,1,1,0.0,1.0,1
MDC,svm,2024-04-01,17,1,1,0.0,1.0,1
MDC,svm,2024-05-01,18,1,1,0.0,1.0,1
MDC,svm,2024-06-01,19,1,1,0.0,1.0,1
MDC,svm,2024-07-01,20,1,1,0.0,1.0,1
MDC,svm,2024-08-01,21,1,1,0.0,1.0,1
MDC,svm,2024-09-01,22,1,1,0.0,1.0,1
